date,year,month,day,day_of_week,week_number,quarter,day_of_year,is_weekend,climate_zone,temperature,rainfall_mm,humidity,soil_moisture,harvest_quantity,stock_available,transport_cost,market_demand_index,price
1976-08-05,1976,8,5,3,32,3,218,0,Southern,19.370051424766316,0.45923587943465155,64.74183743263741,40.16219109755496,5618.141727837132,2382.214763038544,233.55346699137493,0.7146623345060786,300
1976-08-05,1976,8,5,3,32,3,218,0,Northern,19.030500108309038,1.7667870406684134,57.70850477649127,44.984750844088246,5842.883762856092,2543.0831547069647,345.71726194759873,0.9604206384281571,400
1976-08-05,1976,8,5,3,32,3,218,0,Eastern,23.124519270163738,0.40199390931712753,64.63942499004173,27.246845765760533,8165.321377167463,4425.2625908623,235.06914474350916,0.9646379847202767,300
1976-08-06,1976,8,6,4,32,3,219,0,Southern,19.361096038063188,1.182480895552293,56.68636700219814,27.151931567838567,4778.148790649421,3621.686697200997,249.22698602836792,1.0739867797709568,450
1976-08-07,1976,8,7,5,32,3,220,1,Kigali,22.801757275397463,0.6162535822154495,52.452326193470896,39.52339003496311,1865.6192336146823,673.9325551104479,162.00707848055137,0.9512262853811694,750
1976-08-07,1976,8,7,5,32,3,220,1,Northern,20.438750945423777,0.4464591980379893,71.52489910512148,42.552726707620415,2860.8558236204044,1435.4091447658357,389.79716729658236,0.8864097994584255,550
1976-08-07,1976,8,7,5,32,3,220,1,Kigali,21.680164758601304,1.5290774709007429,67.66849235749193,49.10351049560802,1387.5869087041626,1466.46968543061,135.60477032823115,0.8504034447496207,900
1976-08-07,1976,8,7,5,32,3,220,1,Southern,21.686883278035356,1.5133829832164167,57.14488441488604,43.45501115397993,4109.280869701974,4658.119624608441,215.87511747779513,0.903381011242829,400
1976-08-07,1976,8,7,5,32,3,220,1,Northern,19.242182477066564,0.8814039254892145,55.97392310197495,34.84008888352933,3758.840544177224,1705.7922764805899,298.39839002931546,0.7469183353905631,400
1976-08-08,1976,8,8,6,32,3,221,1,Eastern,22.125935994797523,0.5793129085906233,44.41856299651957,36.300051041553914,4433.993254512953,2396.7734562806636,229.5411552187933,0.7532756957543936,350
1976-08-08,1976,8,8,6,32,3,221,1,Western,21.863093949159847,0.48428549295408263,61.056472529573014,48.27388034475085,3568.2981757746597,2332.597237111285,280.37210202740175,0.7780700526111917,400
1976-08-09,1976,8,9,0,33,3,222,0,Western,22.445475163530624,1.033907311519706,60.168717394132806,41.27886073492193,7643.35600394296,2878.9629993176522,259.8111809419272,0.9755217019978144,300
1976-08-10,1976,8,10,1,33,3,223,0,Western,22.23793518328867,0.6603717616271713,65.3521705760696,49.79446368490272,4282.453051258334,2325.0545768912457,287.54193992771246,0.8256842906289834,400
1976-08-10,1976,8,10,1,33,3,223,0,Eastern,24.008638573207747,0.05973724967954918,53.66964163101254,36.064163338473236,5784.601237782997,6728.524463845086,199.31137330583528,0.8708719628381553,300
1976-08-10,1976,8,10,1,33,3,223,0,Southern,20.573577381420336,1.0159938512543683,61.61473873296998,48.90997045537614,6808.393094549095,7555.551458715306,242.13565780371331,0.9124140582450326,300
1976-08-11,1976,8,11,2,33,3,224,0,Northern,19.47042718350435,0.0926500942290852,61.19682361541498,42.22844868149175,4718.447277212829,3916.5084479343614,373.8158551888075,1.0169484372862991,500
1976-08-11,1976,8,11,2,33,3,224,0,Western,22.243099583684273,0.13534352832838156,55.41907093156866,30.60010005580235,6644.981437139801,7932.890914223228,257.4525887419814,0.7850561418824042,300
1976-08-11,1976,8,11,2,33,3,224,0,Western,21.549135615512625,1.3714974812421976,51.36473838390704,46.09726552366892,6471.496296807534,2706.916426977018,287.3813971225191,0.8793573359449732,300
1976-08-11,1976,8,11,2,33,3,224,0,Western,19.302859183840887,0.5082966374654411,62.872618075334714,43.39396488986615,5837.189068197375,2467.0685981440083,359.5901411422091,0.9891683621327271,450
1976-08-12,1976,8,12,3,33,3,225,0,Kigali,23.20678890699356,1.456703027184251,68.45349201160838,41.112564265559605,2617.001777850475,1471.3384830146736,145.90543005079212,1.096682325338486,650
1976-08-12,1976,8,12,3,33,3,225,0,Kigali,22.971990923285563,2.2037101237910104,62.97369380534809,29.878726654263243,2977.733806836022,3465.6741595824137,149.6166567659244,0.9564948795362114,600
1976-08-12,1976,8,12,3,33,3,225,0,Southern,21.503613505637478,0.34069954123112184,63.251651447137576,50.4140636833625,7149.579183497354,4451.730660361617,205.12593597877213,0.9181588147563747,300
1976-08-13,1976,8,13,4,33,3,226,0,Southern,22.05001654815042,0.8620318658601128,59.6732252061905,49.538211041914664,6422.092189847033,4256.363952587266,294.7567335593509,0.9658623474196546,350
1976-08-13,1976,8,13,4,33,3,226,0,Western,19.757443197400328,0.6483861221272573,64.97983593314841,58.35239068162369,7005.372426779185,4511.836729414195,278.4969068037076,0.8555271721980308,300
1976-08-13,1976,8,13,4,33,3,226,0,Eastern,25.45028784506678,0.19062302045203133,60.549861015958975,42.571951723044435,7676.356146494872,6133.456239827711,182.52931878910354,0.96056044221014,250
1976-08-13,1976,8,13,4,33,3,226,0,Southern,22.389061863186924,0.4029933548741965,59.35532127218666,53.84786176106475,7879.220605114959,6298.419481142463,256.53855488391656,0.810670727992327,300
1976-08-14,1976,8,14,5,33,3,227,1,Southern,23.58128020031654,0.7858600770060048,62.38258822749887,44.20911543238492,3917.4118696946416,1634.9618895910983,271.97295944454027,0.71990999745511,400
1976-08-14,1976,8,14,5,33,3,227,1,Southern,19.95671878930709,0.5203085747569212,56.455313232518066,43.21268865610636,3535.473494144535,4090.095516195053,228.52233578563508,0.7770263596584209,450
1976-08-14,1976,8,14,5,33,3,227,1,Northern,20.122468119749538,0.6719571741045144,61.38021695446868,39.815760628012036,2967.2995973256725,2794.214286476872,363.758630795116,0.6705201597857111,450
1976-08-14,1976,8,14,5,33,3,227,1,Southern,24.660086627417733,0.17807751575848263,55.267024448126556,56.81836397195329,3932.5855174391518,1565.4138114949549,205.02303186587494,0.8962728427339703,400
1976-08-14,1976,8,14,5,33,3,227,1,Eastern,23.03970184545854,1.5058948555164666,64.96326638907054,43.914913170450156,3257.3888751100853,2299.9424678636296,230.76583097990627,0.9722135865277899,500
1976-08-14,1976,8,14,5,33,3,227,1,Kigali,24.60078878649217,1.0953640482941471,62.98698808697404,50.122963430295904,1580.5561585445907,888.3614386578122,169.75017302799174,0.8956248159436291,850
1976-08-15,1976,8,15,6,33,3,228,1,Kigali,23.23769488081689,0.19583798009151449,60.13649054247532,48.34691469372147,1652.0737767877902,912.256596957174,155.4784399969075,0.8523736865576976,750
1976-08-15,1976,8,15,6,33,3,228,1,Kigali,24.642138345789707,0.878870299642467,58.138430813046675,37.02254257409982,1536.3690586668167,1186.9409515150537,164.832615004117,0.9999107254676078,800
1976-08-15,1976,8,15,6,33,3,228,1,Southern,21.276594386535475,1.0556955006365156,62.012033451498226,39.99845723348724,3894.0903457929735,3661.563117649564,236.6658139789344,0.868412415802227,450
1976-08-15,1976,8,15,6,33,3,228,1,Eastern,26.02477135498561,2.002608499743289,69.18662694620743,43.996837606632084,4116.786998758895,2025.800915440621,252.74722392783127,0.66627812830555,350
1976-08-16,1976,8,16,0,34,3,229,0,Eastern,24.860194260225157,0.5575290589046513,51.660803381490794,47.11559424242039,6927.647386179012,7026.440575375636,215.6926249642929,0.8025830680618554,300
1976-08-16,1976,8,16,0,34,3,229,0,Southern,20.585057500064586,1.1199201893389747,53.311912853183266,35.07313448320105,5032.56659183479,5056.851196229525,273.20141967002127,0.9595688490413232,400
1976-08-16,1976,8,16,0,34,3,229,0,Eastern,25.29125206766638,0.18689090958167745,56.552750425843726,33.52646475892917,8360.970000425104,2685.1652466812507,166.31072379012141,1.0262354334042942,250
1976-08-16,1976,8,16,0,34,3,229,0,Kigali,24.729841654901065,1.4861834056578247,65.36553815109829,47.6367531082644,3172.6741311469655,1253.055052019633,137.92160344596127,0.9329020484546828,500
1976-08-17,1976,8,17,1,34,3,230,0,Kigali,24.9500111475977,0.2537716396351006,59.42223491388855,44.50881181263316,2235.5802679181,1128.1547226950076,159.54949212435096,0.9451229664161811,700
1976-08-17,1976,8,17,1,34,3,230,0,Kigali,21.08706842034141,0.4040905319925625,60.61784755120121,47.93850900764987,3222.1089603991545,3486.3187389512877,134.75884508965248,0.9144102377351555,450
1976-08-17,1976,8,17,1,34,3,230,0,Northern,20.334505852103224,0.3567406787356787,66.09905272133885,41.65865098730693,3520.3525739244483,2693.0101334303927,392.7554755595285,1.0760222655246552,600
1976-08-17,1976,8,17,1,34,3,230,0,Western,24.382541399955247,0.7137166292373293,65.32823543705257,29.589694349430076,6856.581962519954,6685.0324828725525,341.2240824824659,0.8324044731487611,350
1976-08-18,1976,8,18,2,34,3,231,0,Kigali,23.53909622030875,0.42277596301173787,65.18558659057629,47.2966613157477,2677.62941128607,2126.983040713543,158.73842362569653,0.8448836107864939,500
1976-08-18,1976,8,18,2,34,3,231,0,Kigali,20.074403664152843,0.6032906989509365,57.58798224809351,42.27444117877521,2741.7573037222123,3221.717015193671,144.8055769284096,1.0019372928147439,600
1976-08-18,1976,8,18,2,34,3,231,0,Northern,20.926888246917198,0.5234520358097392,53.72008024804453,51.53236808689454,4296.090092655538,3096.709036407801,436.12066757645135,0.8643566911658137,500
1976-08-19,1976,8,19,3,34,3,232,0,Eastern,25.449201330635812,1.4542996407899027,61.679710560430756,52.13831367041731,6518.611633585294,3147.9698386702917,231.0502422076035,0.9204042310874199,300
1976-08-19,1976,8,19,3,34,3,232,0,Eastern,26.102267071518867,0.42330472474761216,58.449692816905355,29.635439896779086,6398.7174842220375,6437.799945532978,219.4034683750213,1.0068575092021221,300
1976-08-20,1976,8,20,4,34,3,233,0,Western,20.11359726988359,1.4412583708713484,60.53200710452878,41.8985614069163,6063.512961157739,2692.789499570372,335.59277719635196,0.9356948997951094,400
1976-08-20,1976,8,20,4,34,3,233,0,Southern,20.02737666274306,1.3978242916473276,65.92664198100398,43.79289007399136,7034.027007543911,5721.222590980331,234.60402886990386,0.972612843803772,300
1976-08-20,1976,8,20,4,34,3,233,0,Kigali,24.78990250913613,1.358891810100191,59.48729804844248,45.13520123489404,2382.6440935049723,2618.0488560450017,129.08578445879448,0.9143711803513916,650
1976-08-20,1976,8,20,4,34,3,233,0,Northern,19.877390972960377,0.787507297265744,65.96578524707908,28.260790275393703,6619.609576908338,5421.889646423915,467.88758629377054,0.9412955885401074,400
1976-08-21,1976,8,21,5,34,3,234,1,Northern,19.692855170877056,1.5692273672240367,62.14095305642085,45.91974856698026,3117.0334816687205,3620.9102023412925,327.22934183366374,0.6279353949948124,400
1976-08-21,1976,8,21,5,34,3,234,1,Eastern,22.703806870308046,0.0781738070039193,70.64960250731734,42.376789458397,4175.38519351125,1978.7942130936058,230.31567563863968,0.7575107882057913,350
1976-08-21,1976,8,21,5,34,3,234,1,Western,21.436220105214264,2.049105174454686,51.65139795405275,24.631171300358538,3155.117104648531,2594.614702572141,339.150945044834,0.9069447286086202,500
1976-08-21,1976,8,21,5,34,3,234,1,Western,20.056111116317556,0.23369956433965616,56.04739071586757,29.964851338958653,3552.3052443757674,1770.834725649942,348.0014727918378,0.8196245093490947,500
1976-08-21,1976,8,21,5,34,3,234,1,Northern,17.58319715533981,0.5882403392759816,61.49120359223313,35.02297173410149,3000.665272363944,2522.56896931054,341.43426189530913,0.818907806499654,550
1976-08-22,1976,8,22,6,34,3,235,1,Southern,20.941495656643944,0.6438108148414632,56.73283006107587,36.109213763200316,3897.501439653735,4289.973457281474,267.65541605070314,0.7745773669929615,400
1976-08-22,1976,8,22,6,34,3,235,1,Kigali,21.984165697091306,0.3133377865958516,57.10344035867583,44.07161148407004,1844.6936359774375,816.792512896293,165.81745036592272,0.8191164275570377,700
1976-08-22,1976,8,22,6,34,3,235,1,Northern,17.511588294069053,0.6172262318071638,56.73547835722003,48.941160900551615,2836.5185127613963,2108.2882461439644,320.1011833359988,0.9865933922125567,650
1976-08-22,1976,8,22,6,34,3,235,1,Northern,19.677397056876245,0.9699718971872944,57.902689411656034,44.82070165676806,2147.5196018124393,2497.8076955567944,369.3753902146484,0.8142653536535271,650
1976-08-22,1976,8,22,6,34,3,235,1,Kigali,21.364972910392957,1.0961772800077445,63.38636356164189,46.275603398879205,1706.9067363784545,1752.706348976387,115.79743929753943,0.6761873475040873,550
1976-08-23,1976,8,23,0,35,3,236,0,Kigali,22.61629405158751,1.1976437311810881,67.31032009460286,36.92551577792316,3241.4647983482955,3354.4277126806696,147.89295777137517,0.799671523584446,450
1976-08-24,1976,8,24,1,35,3,237,0,Eastern,24.704548782395904,0.2628663006488163,54.242421006864824,38.133903808347185,7320.017354375835,3437.835772310071,220.84372036593368,0.9170347756055186,300
1976-08-24,1976,8,24,1,35,3,237,0,Kigali,23.918810222100934,1.341781855048161,54.8855389085186,44.18160490679774,2820.2320283688596,1397.5374238603674,149.99992254316209,1.0960455937867788,650
1976-08-25,1976,8,25,2,35,3,238,0,Eastern,21.697430800434798,0.7059039090598718,51.65491901671777,42.57564775750296,10092.590791880577,4950.144611102302,226.60860400112722,1.0340875965616723,300
1976-08-26,1976,8,26,3,35,3,239,0,Western,22.44465189450804,0.5308871431527001,52.654999704219435,25.60716263001073,7194.613604789163,6149.262053503257,325.0961025945408,1.1488835387442244,400
1976-08-26,1976,8,26,3,35,3,239,0,Eastern,26.568521551548173,1.068556657803179,55.33259799892005,49.13799696532362,7060.63249199873,4371.326505176519,216.5730810299339,0.9946099615185926,300
1976-08-26,1976,8,26,3,35,3,239,0,Northern,20.772367613189655,0.4975291356253723,65.19735201943787,45.36872418399971,4032.04756003578,1822.0282904800524,282.9191829849646,1.0863602116063023,550
1976-08-26,1976,8,26,3,35,3,239,0,Western,23.441431986590914,0.2614054573260883,56.93134355450278,46.88381699091197,5271.152842474653,2577.981601704787,289.5585507007436,0.9057161202106085,400
1976-08-26,1976,8,26,3,35,3,239,0,Northern,20.653807695806904,0.9663023098102516,59.842466991494796,31.671940136692214,4084.5014326694477,3523.5162143428124,322.84541071145793,1.2177795321631377,550
1976-08-27,1976,8,27,4,35,3,240,0,Northern,19.9484311761452,1.664945785219991,58.25693990197151,50.46071063567752,4045.5733736967377,4661.02453209925,364.4437624953721,0.9660691391220362,500
1976-08-27,1976,8,27,4,35,3,240,0,Northern,19.266798290446733,0.3552676094837281,52.103232168012866,44.05749499136476,5151.882949962237,2685.3582639901238,417.2201138423243,1.2095012549727566,550
1976-08-27,1976,8,27,4,35,3,240,0,Southern,23.083293159657142,2.822531781818428,52.09365023612516,36.3710048515368,6165.007183468778,6753.842064168735,245.69080667994524,0.9199779260871509,300
1976-08-27,1976,8,27,4,35,3,240,0,Kigali,21.050090162846402,0.9216910787887046,54.41127541696863,41.41114015918871,3307.8436506236476,1214.7703820985118,145.8814308777219,1.05493659070622,500
1976-08-27,1976,8,27,4,35,3,240,0,Western,21.956146564124598,1.0141893826366826,62.25574845530509,46.29542576183047,5947.792657522088,5269.60656597399,314.2427661509442,1.034712706555563,400
1976-08-28,1976,8,28,5,35,3,241,1,Western,23.45875692590455,0.8086655239129451,59.26676973759778,44.40338996376643,3413.6307838243683,1407.873519767286,281.4645956462849,0.7956147769910217,450
1976-08-28,1976,8,28,5,35,3,241,1,Kigali,23.766043566452517,0.4405377865780632,65.67952710804674,56.755503725672355,1895.8899833550263,2007.1810858395977,143.7316443674963,0.6839416878212183,550
1976-08-28,1976,8,28,5,35,3,241,1,Southern,19.20134965305466,1.6662244286891426,68.15981186015911,33.28172229292218,3604.134465415351,3592.798868715367,210.1911293169642,0.938703573708598,400
1976-08-28,1976,8,28,5,35,3,241,1,Western,20.532233062694743,1.795114372823391,65.77183516022296,52.23062049375299,3401.854744578455,4065.3504807102804,304.4246742277705,0.9375108897022959,500
1976-08-28,1976,8,28,5,35,3,241,1,Northern,21.354726218168494,2.405411454503182,57.42637807070254,39.18946315598444,3013.861711783122,3413.043416250488,365.65065707298135,0.879183478661831,550
1976-08-29,1976,8,29,6,35,3,242,1,Eastern,23.4323091886489,0.0663153923658369,55.36053634817031,44.973364658173395,4672.758920085108,2290.012721167853,204.65647280839872,0.842323432303528,350
1976-08-29,1976,8,29,6,35,3,242,1,Southern,23.04367837356105,0.46797192376855135,67.10651741292547,45.17459033351057,3479.4749131643184,3037.512187223396,201.25732024950034,0.8663652319129769,400
1976-08-29,1976,8,29,6,35,3,242,1,Kigali,20.88134886353701,0.612352763001305,56.906577466236435,42.51420981336241,1371.3634616640827,1220.0144943687524,128.40688840815085,0.7470594893304503,800
1976-08-30,1976,8,30,0,36,3,243,0,Southern,19.034605360601205,1.0975514238995498,58.2946590883018,43.65142854348357,6854.50206244458,6723.731401569482,232.9954190882516,1.0044051513742858,350
1976-08-30,1976,8,30,0,36,3,243,0,Western,21.052794277120096,0.21340662986873046,60.01325677545355,54.77789141621664,6326.088788840449,4905.692436525973,250.93157145664668,0.9049910485537896,350
1976-09-01,1976,9,1,2,36,3,245,0,Northern,14.259273940563162,8.880964518753643,66.27053758792746,56.286533062187644,2555.842788860688,2051.405820392733,493.8065477548008,1.3519042705191995,950
1976-09-02,1976,9,2,3,36,3,246,0,Northern,19.341549249741913,21.82689430092597,70.58232997532635,51.38064436835948,2465.6883839699494,1452.0144068057978,523.1371254129399,1.1187219272795779,850
1976-09-03,1976,9,3,4,36,3,247,0,Northern,16.383777722907524,6.846700545964784,61.43678846205106,46.288421737640505,3229.9268259223923,3049.4945277451193,524.6049702507859,1.0717718748688043,700
1976-09-03,1976,9,3,4,36,3,247,0,Kigali,21.044917217034275,1.122101800943428,65.6281638537988,28.832112639071767,1562.7840906721963,1235.1339439597866,208.99852594276066,1.1745867037137951,950
1976-09-03,1976,9,3,4,36,3,247,0,Southern,21.417747129415204,10.035348112684712,60.3688565663258,59.896968078860425,3982.5694489325556,2890.5835106227414,223.1360980835694,1.1787049390524709,550
1976-09-03,1976,9,3,4,36,3,247,0,Northern,17.583541115281864,12.058241029534626,65.042030636963,57.60458089613218,2368.7618223241657,1438.4836324774758,502.3715531260279,1.2329409175966968,950
1976-09-03,1976,9,3,4,36,3,247,0,Northern,16.264667420380405,1.6197520521013649,57.60424647893037,41.77963423060501,2617.7320308885683,2720.437148896744,431.1175965897541,1.2147738283591272,850
1976-09-04,1976,9,4,5,36,3,248,1,Southern,18.49377597114699,7.74397147292208,56.98420355791115,38.97152359774317,2032.716323237227,625.1818857385177,338.7730142060923,0.9377086178842964,750
1976-09-04,1976,9,4,5,36,3,248,1,Kigali,20.943449210133394,8.406240918182391,62.764853708106244,49.057852286034155,939.7519833761137,964.440201546526,187.78931001062304,1.0989077870752006,900
1976-09-04,1976,9,4,5,36,3,248,1,Kigali,19.200086228831896,0.778469173877637,65.6126811050591,40.18565360174928,802.9114326239486,305.35145286450535,206.90300028543297,0.8537812608658872,900
1976-09-04,1976,9,4,5,36,3,248,1,Southern,19.277279767182474,9.120667125805722,63.80068427800222,32.28842727279652,2098.065619401196,2335.355300013175,300.44645736498046,1.3010461079066793,900
1976-09-05,1976,9,5,6,36,3,249,1,Northern,17.613946866731457,21.614400667783563,69.87270448776162,57.09249218920771,1907.5974121920758,1619.487712977466,489.11935235840554,1.2577872985297027,950
1976-09-05,1976,9,5,6,36,3,249,1,Northern,16.92436926476814,9.241240791652743,57.9845083383006,45.72928786688601,1460.3942747985432,1623.7905449419459,467.6373633578748,1.1429987354314777,950
1976-09-06,1976,9,6,0,37,3,250,0,Western,15.461994299596359,15.170977857094332,69.54364872016957,55.91938219286994,2028.7870836241698,1829.418877739445,426.79504375065807,1.0854733031108588,900
1976-09-06,1976,9,6,0,37,3,250,0,Kigali,20.932007497841475,4.395758423823476,73.97250677227774,45.69576728673028,1784.4579672960365,789.2077823449741,221.1763622660176,1.184654193572447,900
1976-09-06,1976,9,6,0,37,3,250,0,Northern,18.35031258152041,8.994413967540199,71.26264405691063,36.616691814400866,2152.6899797162296,1116.4326285319132,444.3190012217637,1.2701094599195513,1000
1976-09-07,1976,9,7,1,37,3,251,0,Northern,16.120770805385774,5.077414771076714,59.78368499871099,47.98787506231889,1744.9443119176804,2015.6915997042465,459.05167275020943,1.1687235322000356,1000
1976-09-07,1976,9,7,1,37,3,251,0,Southern,20.00210895908969,6.784316360952808,62.39378996045665,50.30880031159477,3411.311720622888,3208.050960338974,296.6551402956528,0.947097173880409,500
1976-09-07,1976,9,7,1,37,3,251,0,Southern,18.76583623178618,3.913351806274159,52.21175762555945,44.91687209914416,3415.15001909399,2990.589527099502,329.5966468375029,1.2643187835510485,700
1976-09-08,1976,9,8,2,37,3,252,0,Western,15.89684643807072,7.075613300951482,72.19355157415437,40.26204675373145,2530.8890823484503,2485.8467646022887,330.42096710717624,1.1635171128044741,800
1976-09-08,1976,9,8,2,37,3,252,0,Northern,16.674543656873606,2.1510912057317535,51.60268716224308,31.621049630421336,2623.826538587123,2007.7179061001716,523.212998185042,1.4284186260238316,1000
1976-09-08,1976,9,8,2,37,3,252,0,Northern,14.837924461625413,6.024492918864721,50.17053223610246,54.62983406303326,2695.320674287897,2642.4462500459085,548.4182579745128,1.090358274206949,850
1976-09-09,1976,9,9,3,37,3,253,0,Eastern,21.796416750048127,5.550715849542766,54.71401553679298,45.66616684387073,3506.2844928130917,3911.714458490399,244.99522897402562,1.2801685473544178,650
1976-09-09,1976,9,9,3,37,3,253,0,Southern,20.623337324442964,5.824839415497019,54.50818691644727,49.90381698807184,3531.3491875103537,1791.68014165529,296.36393298259395,1.286072081052489,650
1976-09-09,1976,9,9,3,37,3,253,0,Western,22.762235186908928,14.84405359794754,65.9754127616815,56.1590497494505,3223.8702135164694,2504.23460371466,362.26907567292204,0.9936601942859832,600
1976-09-09,1976,9,9,3,37,3,253,0,Northern,19.593045128426503,4.483978306227995,60.61944246451024,60.73773721956909,2813.734608198922,1507.815471648586,392.8032839937062,1.3616409601480548,850
1976-09-10,1976,9,10,4,37,3,254,0,Northern,19.335418878554314,12.119863416572482,60.49450175754413,33.43219130190283,2720.926325679603,1428.0520555543417,485.75823825339825,1.220212766800655,850
1976-09-10,1976,9,10,4,37,3,254,0,Western,15.881222792427431,0.5498961102107127,59.88466895447365,32.59040468011127,1877.2531461571584,748.5693479541885,392.29145814391154,1.3645728969179576,1000
1976-09-10,1976,9,10,4,37,3,254,0,Eastern,21.966133436183455,3.3168950799373067,58.576437318572296,42.75544431400993,4642.421606746029,5033.579115174669,260.5331844514977,1.0381366334539401,400
1976-09-10,1976,9,10,4,37,3,254,0,Southern,20.222582378377556,3.8545667307568463,65.61230540849328,51.683440625264296,3919.849226480758,1541.8073407295974,284.92259304812296,1.2167422948966051,600
1976-09-10,1976,9,10,4,37,3,254,0,Southern,18.75331939019942,4.323227652810417,67.37261934730611,54.72990331829659,3151.790689128909,2762.506230374432,334.8713260622883,1.2534387529517466,700
1976-09-10,1976,9,10,4,37,3,254,0,Kigali,18.29527711909767,5.304739096835455,60.795266378295885,39.42363896860709,1412.3679924265737,1399.7932387433352,201.8112079848866,1.152089066004383,950
1976-09-10,1976,9,10,4,37,3,254,0,Eastern,22.171954745386312,1.757694372640566,58.2046490865651,46.21523953466088,3813.084601112066,2653.3649699427165,241.59594014183386,1.0761141185450565,550
1976-09-11,1976,9,11,5,37,3,255,1,Western,15.756507219995193,7.780796602027628,65.14836354205349,34.24623835115873,2087.279798612874,647.7234010424606,470.55974194995326,0.9751551896314639,850
1976-09-11,1976,9,11,5,37,3,255,1,Northern,17.01166064388133,4.186322436061114,65.08853520725367,28.515747638629822,1506.7550077315907,922.5003612055685,498.2451139963129,1.2352299838942775,1000
1976-09-11,1976,9,11,5,37,3,255,1,Kigali,21.325071597169632,4.398289450490455,59.03057122637322,32.51847837007031,1006.07234652724,1029.8057712519499,209.5748317525236,1.0636907499974346,950
1976-09-12,1976,9,12,6,37,3,256,1,Kigali,21.00497796659396,9.168481342369972,61.50524039245456,51.56235350395563,872.8971813358571,324.73656651539926,188.77419353464143,1.110166459000773,850
1976-09-12,1976,9,12,6,37,3,256,1,Kigali,20.938591476770988,4.575249185947877,64.64718803283628,50.41733560024772,857.2715894565996,656.1119664855731,219.12334065147223,1.0957810502122238,950
1976-09-12,1976,9,12,6,37,3,256,1,Northern,17.206157690419136,3.1199283252179875,60.50908600857784,24.109751386839438,1794.9394320612123,1448.5163110019703,524.8731566266031,1.3279161216212376,1000
1976-09-12,1976,9,12,6,37,3,256,1,Northern,16.410899220342536,5.827033661935744,63.41557968826164,45.11486928340767,1339.6629774020894,863.1653152596429,431.2256445634706,0.8918517137091388,900
1976-09-13,1976,9,13,0,38,3,257,0,Kigali,19.7470521137608,3.785092837566372,54.89595947877213,52.76485909585242,1827.7470968236732,1200.1618262326028,209.74306230461633,1.014620401409215,850
1976-09-13,1976,9,13,0,38,3,257,0,Kigali,16.505547613716004,3.696283591557853,57.96253903440692,47.32977872804887,1196.1332681918211,1200.0533279226688,208.2641620553576,1.1931056444657182,1000
1976-09-14,1976,9,14,1,38,3,258,0,Kigali,18.83594900903,2.078221575370883,61.155092729851155,28.330221606251765,1593.8789600161645,1535.4994152162674,206.87168958400113,1.2929200181719518,950
1976-09-14,1976,9,14,1,38,3,258,0,Western,19.70196169858665,1.0877502280676519,59.03184913174485,21.44852311724457,3158.4772089834387,2135.6652575703074,400.4226042976412,1.3283390255704666,800
1976-09-14,1976,9,14,1,38,3,258,0,Southern,19.413565935630178,8.272596162892459,57.627093847360825,54.082954453809265,2269.5864226669373,859.8327524095791,338.32339928339604,1.322084436726447,1000
1976-09-14,1976,9,14,1,38,3,258,0,Western,20.329045125811838,12.790104393190289,66.09576106032335,65.32516017976991,2157.1436426844793,1012.7897788456988,409.4777841608811,1.2294482344325635,1000
1976-09-14,1976,9,14,1,38,3,258,0,Northern,16.95430608327633,6.332039827013166,62.130475759649165,48.619724232327,2391.3547958788386,897.034365827313,511.025167865499,1.5288698426667013,1050
1976-09-14,1976,9,14,1,38,3,258,0,Kigali,23.553096831741513,11.409981975340537,66.10452736559867,53.19329043135244,2073.0451554867623,2122.071288468329,206.7039700698521,1.1804670163083864,900
1976-09-14,1976,9,14,1,38,3,258,0,Kigali,20.262263664265173,4.287631765129992,67.47979791891714,32.1693405044413,1678.9712554496034,1340.149374195886,226.60736475059724,1.2647400992615287,950
1976-09-15,1976,9,15,2,38,3,259,0,Western,20.47183956563652,4.660336117712642,58.95633633838657,43.0764303143421,3064.9102686866213,1407.4486205291485,460.038885604304,1.1436961218939323,700
1976-09-16,1976,9,16,3,38,3,260,0,Southern,20.849053475598833,9.03951236817437,64.73500668548434,34.360017109611945,3407.570015362937,1230.0958546233296,349.31047008526593,1.1552291976580669,700
1976-09-16,1976,9,16,3,38,3,260,0,Kigali,21.274339954865543,4.258663674820058,63.6164291110595,35.58961144084951,1688.3550542500643,1335.2447921632604,187.81406368548005,1.295857188307205,1000
1976-09-17,1976,9,17,4,38,3,261,0,Southern,21.551637809917736,3.069851264975646,60.12852906656328,48.08166994913412,3194.8272689335436,3062.4234199337957,335.3759145679525,0.7391152144932586,500
1976-09-17,1976,9,17,4,38,3,261,0,Southern,21.459107539081234,8.001580665711026,60.810055984367104,33.2016131715357,2831.600700706791,2184.5536693727345,334.2883019617721,1.1531741899600698,750
1976-09-17,1976,9,17,4,38,3,261,0,Northern,17.214076008671128,4.692918533946647,58.64017198838021,41.103144034008295,2049.5346745128727,1204.0842246147722,394.48988963004905,1.2830961971106618,1000
1976-09-18,1976,9,18,5,38,3,262,1,Eastern,21.28552642765534,0.6240616658159924,59.22860574147599,45.84556243590046,2559.2875128718665,1484.7759960557528,274.45272832546794,1.0281823105441024,650
1976-09-18,1976,9,18,5,38,3,262,1,Southern,20.20576756600085,0.974721277999245,55.82613400728442,43.03361485301388,2229.524481516312,1299.9683196229494,290.42679262832263,0.9685924777524595,700
